meeting_date,sentiment_score
1993-03-23,-0.03603731
1993-05-18,0.051824015
1993-07-07,-0.014063141
1993-08-17,0.028328283
1993-09-21,-0.015267185
1993-11-16,-0.051395733
1993-12-21,-0.021726776
1994-02-04,0.033709906
1994-03-22,0.03620647
1994-05-17,0.045745574
1994-07-06,-0.01921751
1994-08-16,-0.039442793
1994-09-27,-0.018075874
1994-11-15,-0.011571878
1994-12-20,-0.012912893
1995-02-01,0.0106056845
1995-03-28,0.039249107
1995-05-23,0.057380456
1995-07-06,0.022926705
1995-08-22,-0.009917254
1995-09-26,-0.004438765
1995-11-15,-0.041625574
1995-12-19,-0.02862789
1996-01-31,0.015421677
1996-03-26,0.0333872
1996-05-21,-0.03317042
1996-07-03,0.008874739
1996-08-20,0.0065074833
1996-09-24,0.0414867
1996-11-13,-0.036045153
1996-12-17,-0.04235412
1997-02-05,0.002184389
1997-03-25,0.06705324
1997-05-20,0.06233086
1997-07-02,0.04602407
1997-08-19,0.034066368
1997-09-30,0.008422102
1997-11-12,-0.031112926
1997-12-16,-0.01808547
1998-02-04,0.028862398
1998-03-31,0.0467468
1998-05-19,8.5370404e-05
1998-07-01,0.03694199
1998-08-18,0.0005105955
1998-09-29,0.015293022
1998-11-17,-0.016030332
1998-12-22,0.019137874
1999-02-03,0.0050205616
1999-03-30,-0.03933238
1999-05-18,-0.06030579
1999-06-30,0.0032284094
1999-08-24,-0.016704282
1999-10-05,-0.046307787
1999-11-16,0.022321984
1999-12-21,0.057685386
2000-02-02,0.025165332
2000-03-21,-0.013378316
2000-05-16,-0.046494383
2000-06-28,0.035393257
2000-08-22,0.02416481
2000-10-03,-0.0046144486
2000-11-15,0.07129041
2000-12-19,0.047122944
2001-01-31,0.0028168734
2001-03-20,-0.034481306
2001-05-15,-0.06851365
2001-06-27,0.015736477
2001-08-21,-0.0072399955
2001-10-02,-0.056692347
2001-11-06,-0.00018518817
2001-12-11,-0.015569588
2002-01-30,0.051328648
2002-03-19,-0.008379814
2002-05-07,-0.0458936
2002-06-26,-0.019469162
2002-08-13,-0.019430298
2002-09-24,0.032355804
2002-11-06,-0.004967456
2002-12-10,0.0049637877
2003-01-29,0.003720561
2003-03-18,0.022603558
2003-05-06,-0.046820655
2003-06-25,0.0092085535
2003-08-12,-0.062664166
2003-09-16,0.0012146275
2003-10-28,-0.047161896
2003-12-09,0.029757485
2004-01-28,0.051140588
2004-03-16,0.01925622
2004-05-04,-0.004051427
2004-06-30,-0.0550413
2004-08-10,0.011000447
2004-09-21,0.04916765
2004-11-10,-0.007875977
2004-12-14,0.035643652
2005-02-02,0.028724326
2005-03-22,0.008324201
2005-05-03,-0.040205106
2005-06-30,-0.025148828
2005-08-09,0.07920536
2005-09-20,0.032650612
2005-11-01,-0.007583407
2005-12-13,-0.047921285
2006-01-31,0.038844362
2006-03-28,-0.016511552
2006-05-10,-0.022533195
2006-06-29,0.0019847776
2006-08-08,0.0018228662
2006-09-20,0.029672815
2006-10-25,-0.00914901
2006-12-12,0.010164195
2007-01-31,0.00033810126
2007-03-21,0.012429378
2007-05-09,-0.041969884
2007-06-28,-0.06407268
2007-08-07,0.08738826
2007-09-18,-0.0362113
2007-10-31,0.051425472
2007-12-11,0.0019950592
2008-01-30,0.051140588
2008-03-18,0.08653527
2008-04-30,-0.06538784
2008-06-25,0.028091503
2008-08-05,0.027955187
